region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
Latin America & Caribbean,LAC,Argentina,ARG,2019,urban,EPHC-S2,urban,2019,income,2,2003 - 2021,3.75,0.03088684928342322,0.00983528639655977,0.004947464306781382,0.011979540796344104,26.0959490088377,19.475419702617472,0.33223078096659986,0.42905850439672844,0.40713481992182154,0.016687322068034655,0.03035304251852423,0.0417378104297107,0.05350196945788019,0.06723543405997406,0.08287839157662602,0.1015219517629789,0.12735599369982958,0.16858239784293416,0.3101456865835024,2.277404941774565,10.8079395294189,41339571,12716.2242038544,8271.92477105359,FALSE,micro,survey
Latin America & Caribbean,LAC,Argentina,ARG,2020,urban,EPHC-S2,urban,2020,income,2,2003 - 2021,3.75,0.035598973092370825,0.011065223369835642,0.0054919915814988654,0.012225922445255897,22.842614574797167,17.23368651331619,0.3205257641706805,0.4234335822367755,0.4110914897692045,0.017473422903712104,0.03072641178901073,0.041766210223043054,0.05339750958840374,0.06738298651224908,0.08359170313390857,0.10354680928895488,0.12873229247919538,0.17035101684474008,0.3030316372367743,3.142440199522012,10.8079395294189,41796990,11341.2683655863,7067.1344884157,FALSE,micro,survey
Latin America & Caribbean,LAC,Argentina,ARG,2021,urban,EPHC-S2,urban,2021,income,2,2003 - 2021,3.75,0.02605452117903946,0.008843485139221915,0.005015866519559992,0.012139392468272349,24.768422039534634,18.44020037321866,0.3153829531461686,0.4200512831728733,0.39296789987212893,0.018346308765464572,0.03259126904157203,0.04351649338632524,0.054992590352881746,0.0674454270070722,0.08272625948530946,0.1012242237046787,0.12545430458610185,0.16545160991861863,0.30825151375197624,4.765004676565756,10.8079395294189,42248949,12402.4907912317,7702.27752330107,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,1996,national,ILCS,national,1996,income,0,1996,3.75,0.380150927734375,0.13182752828467822,0.06176678757954701,0.18460961948693322,6.7683406943764135,4.665959545989459,0.3354787297875751,0.44418622997277335,0.382661919363592,0.022959616273974248,0.03235706460287824,0.04186151152474915,0.051872893706305545,0.06290591856706196,0.0757512049610719,0.09185150152520027,0.11444721251927592,0.1537779428821474,0.35221513343733535,0.4231876478718675,167.312210083008,3298898,989.64235772034,999.075651640713,FALSE,group,survey
Europe & Central Asia,ECA,Armenia,ARM,1999,national,ILCS,national,1999,consumption,1,1999 - 2018,3.75,0.46792308113734726,0.14278123817969968,0.06003645310312687,0.19116325077246712,5.100736093031294,3.926315488912618,0.218430022682792,0.36219724299761613,0.29003598189383484,0.030426572166914658,0.04518154524540746,0.05402513674794315,0.06191757772390813,0.0716366329315882,0.08271611615477475,0.09657869283305265,0.11576657744642888,0.14547943600294289,0.2962717127470397,0.5274898707885963,167.312210083008,3206030,1166.18797873134,1172.3356405705,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2001,national,ILCS,national,2001,consumption,1,1999 - 2018,3.75,0.4960546754397964,0.15195839133587422,0.06462943920914055,0.20451521332236847,4.846677313433741,3.7717013593098283,0.20633738346884295,0.35364358972599064,0.27725270453326883,0.03190420707330982,0.04538201769007781,0.05485182345936669,0.06395345354199389,0.07320813696625017,0.08310660777744916,0.0951734768383305,0.1133815273399828,0.1480713533396094,0.2909673959736315,0.5397811640709277,167.312210083008,3133133,1385.04481436446,1391.49368204796,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2002,national,ILCS,national,2002,consumption,1,1999 - 2018,3.75,0.4543936547693592,0.12982203488787875,0.05182480353262634,0.1705371404959066,5.084001243335804,3.955772554077253,0.20000215055530296,0.3477967434362492,0.26831199481655255,0.03336183673045017,0.04710275307564165,0.05603067079394296,0.06430407296831209,0.073122091150472,0.08284556856787145,0.09525440298677729,0.11289290963002407,0.14509224531367682,0.2899934487828333,0.5455031043341023,167.312210083008,3105037,1582.05764484309,1520.33897761615,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2003,national,ILCS,national,2003,consumption,1,1999 - 2018,3.75,0.418209234608985,0.10599496811417024,0.03823903085438394,0.1342106222570396,5.225257117721712,4.167549150612134,0.18209466079435999,0.3302808687042925,0.24514280493702448,0.03683188693869432,0.04981422237399918,0.05833547055684861,0.06614369197544795,0.0748659096031464,0.08453750426021606,0.09567747085495715,0.11223713078305897,0.13958723511032356,0.2819694775433056,0.5712593293105184,167.312210083008,3084102,1815.78825107558,1641.79685177851,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2004,national,ILCS,national,2004,consumption,1,1999 - 2018,3.75,0.307597867265329,0.07700461683974878,0.029377126999003172,0.10040216522228947,6.478400022101923,4.830016966579927,0.23738343746732044,0.3750563253607403,0.2777232744232876,0.030762737133726292,0.04508928293177565,0.05325946013671361,0.06146090826065989,0.07015053576777247,0.07968309626948239,0.0925149296395168,0.10943733436459252,0.1407580317246928,0.3168836837710646,0.6110056656753976,167.312210083008,3065745,2018.4601704343,1798.62917708847,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2005,national,ILCS,national,2005,consumption,1,1999 - 2018,3.75,0.21319718277232402,0.04679924739365666,0.016542919371102464,0.05943575151975485,7.138377746883846,5.437999035889383,0.21776298817142029,0.35992353443777314,0.26306408613332927,0.03333562634541529,0.047190220362063676,0.055351951570791993,0.06280871268448251,0.07127338451309667,0.08103367188883304,0.09262865602547082,0.10958341829332907,0.13903377615870516,0.3077605821578018,0.614923137648308,167.312210083008,3047246,2312.9828952133,1974.02472684759,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2006,national,ILCS,national,2006,consumption,1,1999 - 2018,3.75,0.17078741097712563,0.036508137076285495,0.012060380108700388,0.0452253268742518,6.890281746690537,5.837728596835577,0.14587266414283817,0.29709984766143505,0.2415190789793798,0.0373091363349582,0.05199736831767821,0.06138864944735707,0.07008476750544854,0.07953695542115008,0.09044438438695906,0.10251136352779006,0.1188046752901713,0.14338257518155595,0.24454012458693375,0.6326842235159865,167.312210083008,3026486,2636.25668680987,2152.37296555219,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2007,national,ILCS,national,2007,consumption,1,1999 - 2018,3.75,0.14886960889842732,0.03074145594236985,0.010103176360497249,0.038209071969955835,7.6751237101904985,6.39747845555546,0.16013721648121543,0.3122605825894329,0.25528306936128903,0.03510383139372199,0.048956362166961656,0.05890174033307233,0.0690910966257613,0.07863651391822338,0.088478832397345,0.10129424175433754,0.1194619288091604,0.14886165276185137,0.2512137998395635,0.6606022232484213,167.312210083008,3004393,3019.46560486589,2454.91009556071,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2008,national,ILCS,national,2008,consumption,1,1999 - 2018,3.75,0.10038573718415837,0.019385424305683567,0.0061291823598226295,0.023915826369244744,7.844795081320976,6.65931854871966,0.13979462167547743,0.2918814172710552,0.24817150679290814,0.0385362234040684,0.05266831227265431,0.0607948877645588,0.06991505041347926,0.07949698339766426,0.09062794441940197,0.10414237208258531,0.12026302643705844,0.14665370326425176,0.23690149654429127,0.7197258476001008,167.312210083008,2983421,3250.49865862103,2604.74044068065,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2009,national,ILCS,national,2009,consumption,1,1999 - 2018,3.75,0.15057526914774616,0.02820068925284581,0.00848773094088019,0.03415064502217058,6.972357532388735,5.9569176632937975,0.12776397969164888,0.28015877401642253,0.23645576682082267,0.039898955429374904,0.05384602574980261,0.0632838159076225,0.07170806530148024,0.0807170963930928,0.09106286393982066,0.10369655793455457,0.12042027573212588,0.14617859506649689,0.22918774854562773,0.7442401300922313,167.312210083008,2964296,2810.19288167278,2504.45145984908,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2010,national,ILCS,national,2010,consumption,1,1999 - 2018,3.75,0.1555161901073928,0.02886942937316298,0.008448234584681219,0.034744882249259264,7.118401440702037,5.9216742014322135,0.14875529761998388,0.2999258234323411,0.23805542595672166,0.03890317005634927,0.052137007039797637,0.0607444549948072,0.06973967600988826,0.07906975471151675,0.08859946998067647,0.10042117350575769,0.11657906896601239,0.14346721998470058,0.25033900475050264,0.8051035427086569,167.312210083008,2946293,2889.56627049421,2615.5059664423,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2011,national,ILCS,national,2011,consumption,1,1999 - 2018,3.75,0.14319439066887085,0.02786523156000584,0.008479629539367404,0.033813150951580905,7.266699730844926,6.181768212400224,0.14157705966238313,0.29352945820008636,0.23978141524947033,0.03829449529595093,0.05207390357657864,0.06139692275016889,0.07064596262663864,0.07988090631559908,0.09002120978505662,0.10241973171997532,0.11966068954770553,0.14594037372525281,0.23966580465672893,0.8666940374353,167.312210083008,2928976,3043.26283071032,2694.1120421501,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2012,national,ILCS,national,2012,consumption,1,1999 - 2018,3.75,0.12548664240030252,0.024657674128000243,0.007374396139421558,0.029849956592396483,7.527843457667805,6.372939945211616,0.1451348548124422,0.2960226142586567,0.2369652719872604,0.037910871894739497,0.05202909508538026,0.06112591089755397,0.07066641593487882,0.08014240490177449,0.09053520453458325,0.10234464035367435,0.11788310905761779,0.14196013175220712,0.24540221558789266,0.888864237179258,167.312210083008,2914421,3278.67049613397,2953.45335139992,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2013,national,ILCS,national,2013,consumption,1,1999 - 2018,3.75,0.1245985738791155,0.02651830548853602,0.009183821167285354,0.03351834828290413,7.810947099477344,6.597412922211107,0.15655967306115998,0.30579663152331293,0.2499163833648659,0.03564453729887386,0.05060413863442667,0.05978829781105176,0.06903681665756195,0.07926816588906968,0.08988271341836873,0.10257943553417836,0.11925575194736482,0.14708550085701466,0.24685464195208273,0.9403265032946272,167.312210083008,2901385,3402.08390435316,3017.29156343423,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2014,national,ILCS,national,2014,consumption,1,1999 - 2018,3.75,0.12345321494674509,0.025607705981873133,0.008446587864632085,0.03172407326539727,8.011235235285865,6.733072195842545,0.16516643376315526,0.31483290653658214,0.25187864048166975,0.03516327579892524,0.04933235083126024,0.058507916504891205,0.06809862774235445,0.07856184628980387,0.09006185305150788,0.10193882300945484,0.11777276822070293,0.14312284331181457,0.2574396952392892,0.9683605339560304,167.312210083008,2889930,3538.5294441069,3077.42808437755,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2015,national,ILCS,national,2015,consumption,1,1999 - 2018,3.75,0.105110109633636,0.022676269069119476,0.0076042855045056,0.028302216423857166,8.588196247776533,7.108039250797811,0.17637984624440148,0.32356771796160233,0.25299773235157785,0.03377845133253698,0.048434927490568595,0.05769717662255998,0.06794846472366287,0.07811242441290847,0.08920353385176827,0.10154028785410518,0.11643511861494316,0.13949905089488235,0.26735056420171865,1.004496766674394,167.312210083008,2878595,3666.1418758065,2856.50548941139,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2016,national,ILCS,national,2016,consumption,1,1999 - 2018,3.75,0.10717384433353698,0.021328919965027164,0.006760073580628744,0.02617369144897625,9.041171659143032,7.711447342963355,0.18075644799375143,0.32547948355838385,0.27499323621475824,0.03265404442445418,0.045862516113151765,0.05517626036070797,0.06597225424191269,0.07896744971555084,0.09147831272065526,0.10574271745526548,0.12261107057117687,0.1487187659018021,0.2528166084953172,0.9903975653283612,167.312210083008,2865835,3689.8301361784,2811.08449624419,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2017,national,ILCS,national,2017,consumption,1,1999 - 2018,3.75,0.0914463751908452,0.018102591369127105,0.005731343363704104,0.022158778818203047,8.79643570274468,6.969825454498391,0.19080654736487013,0.33621837363320384,0.2519002546693712,0.034969792535051177,0.04882037108139505,0.05771190834503229,0.0659174134345667,0.07460678841013357,0.08450450424922373,0.09610980723025242,0.11332561736039165,0.14034514994998493,0.2836886474039758,1,167.312210083008,2851923,3985.91675673291,3219.4300099087,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2018,national,ILCS,national,2018,consumption,1,1999 - 2018,3.75,0.10321483955906291,0.022691701049716347,0.007704784560404569,0.02827451830183673,8.794251525572044,6.935608494730016,0.2001982748959892,0.344334976829172,0.25452827347830614,0.03297133865735187,0.048075276676138715,0.05709243905474551,0.06535022099253968,0.07416848765135298,0.08457292354786644,0.09606953209192926,0.11170339142845104,0.13800260398050213,0.29199378591912795,1.025202360028555,167.312210083008,2836557,4215.89945615491,3392.41179677888,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2019,national,ILCS,national,2019,consumption,2,2019 - 2021,3.75,0.10759272842829347,0.021072535640999375,0.006403044274054918,0.02551233700886219,7.906313711138551,6.713988560104975,0.15165227324482755,0.3003121218585707,0.22695198650177148,0.03747948768260212,0.05187584488068736,0.0612530982063767,0.07072211064240175,0.08041729469997111,0.08949922607620464,0.1008410295395567,0.11579912257334729,0.13965223698425122,0.25246054871460044,1.040000633901105,167.312210083008,2820602,4561.96786576599,3804.30757432614,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2020,national,ILCS,national,2020,consumption,2,2019 - 2021,3.75,0.07361450537151713,0.013623301833740407,0.0038398990956090818,0.01622218461161961,7.4731046301739354,6.619425842024242,0.10386634251922214,0.25131603929370205,0.20187892353842204,0.043764854600849584,0.05851837823650495,0.06751030669643578,0.07555043024653987,0.08437422073213008,0.09337497818311102,0.10371989086966665,0.11790851041731254,0.14071506389476673,0.214563366122689,1.052599541207933,167.312210083008,2805608,4256.13129015707,3290.29878755877,FALSE,micro,survey
Europe & Central Asia,ECA,Armenia,ARM,2021,national,ILCS,national,2021,consumption,2,2019 - 2021,3.75,0.0959620902694827,0.017756806939370904,0.005153650220534704,0.021263446978084275,7.779151680968465,6.741889337644746,0.12975481258370553,0.2794013044132633,0.21439466087509568,0.0396550428731456,0.05453233323947833,0.06444319850413377,0.07314304532089563,0.08208197800206879,0.09093714614110393,0.1017406473270947,0.11653891550521389,0.1413986597893353,0.2355290332973512,1.128227137085168,167.312210083008,2790974,4522.31910742549,3428.78451789448,FALSE,micro,survey
Other High Income Countries,OHI,Australia,AUS,1981,national,IHS-LIS,national,1981,income,0,1981,3.75,0.012462380915771497,0.007567138838849489,0.005449742124746447,0.016682725446320833,38.33816507031585,32.32215773900392,0.1871018394098878,0.3132578707080468,0.2815775783733889,0.027856402480384727,0.04890480294278866,0.05984397748389941,0.06915759646083533,0.07836092633825373,0.09063189916870223,0.1064982328298168,0.1272312331278408,0.158498566619651,0.23301636254782498,0.2595007870474466,1.52933526039124,14923260,31562.54339398315,17159.22415490185,FALSE,micro,survey
Other High Income Countries,OHI,Australia,AUS,1985,national,IDS-LIS,national,1985,income,1,1985,3.75,0.013370015812660516,0.007891721783614495,0.006061043785590959,0.018739885284243182,39.61470312175247,32.708268586057855,0.2018399388535068,0.3249768527838416,0.2942807165008952,0.02712432390334981,0.04759570196692576,0.058746628052195465,0.06728570964245487,0.07684706556465179,0.08939909706949534,0.1039963360365303,0.12651317279737623,0.1595953983660281,0.2428965666009918,0.3528221272768148,1.52933526039124,15788312,33339.4034036058,17765.2173259221,FALSE,micro,survey
Other High Income Countries,OHI,Australia,AUS,1989,national,SIHCA-LIS,national,1989,income,2,1989 - 2018,3.75,0.009951254455661576,0.006381526875789223,0.00486530570376028,0.019994035551008014,40.71300793329137,33.693121267485836,0.2115106380932151,0.3315383466382351,0.29660015279030105,0.026409357847332535,0.04630188986594597,0.05717468118823382,0.06651999305678366,0.07653893012535096,0.08969882141095431,0.10547257258414144,0.1262299695817879,0.15898523867529502,0.2466685456641735,0.4814481673037987,1.52933526039124,16814416,36593.5029162242,19230.11775053915,FALSE,micro,survey
